posting_id,posting_date,role,experience_years,company_type,city,education_tier,skills_count,has_genai_llm_skills,has_mlops_skills,has_cloud_skills,remote_friendly,salary_lpa
JP101049,2024-09-01,Data Scientist,4.2,IT Services,Chennai,Other,11,0,1,0,1,14.2
JP100999,2024-09-01,Software Engineer,1.7,IT Services,Remote/Tier-2,Tier-2 Engineering College,7,0,0,0,1,10.5
JP100937,2024-09-01,Software Engineer,1.3,Product (Indian),Hyderabad,Other,8,0,0,0,1,19.6
JP111514,2024-09-01,Software Engineer,6.8,IT Services,Chennai,Tier-2 Engineering College,7,0,0,1,0,20.0
JP108808,2024-09-01,Mobile Developer,4.0,Product (Indian),Remote/Tier-2,Other,13,0,0,1,1,20.0
JP108386,2024-09-01,Mobile Developer,11.0,IT Services,Hyderabad,Tier-2 Engineering College,14,0,0,0,0,21.3
JP100901,2024-09-01,Software Engineer,3.4,Product (Indian),Delhi NCR,Tier-2 Engineering College,10,0,0,0,0,27.6
JP101360,2024-09-01,Mobile Developer,6.3,Startup,Pune,Tier-2 Engineering College,7,0,0,0,0,22.3
JP111632,2024-09-01,Mobile Developer,7.3,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),12,0,0,0,0,24.3
JP108231,2024-09-01,Software Engineer,1.9,Startup,Bangalore,Tier-2 Engineering College,10,1,1,1,0,48.9
JP101352,2024-09-01,DevOps Engineer,4.1,Startup,Delhi NCR,Tier-2 Engineering College,11,0,0,1,0,36.0
JP101343,2024-09-01,Data Scientist,6.4,Product (Indian),Mumbai,Tier-2 Engineering College,14,0,1,1,1,50.2
JP108235,2024-09-01,AI/ML Engineer,7.2,IT Services,Delhi NCR,Other,6,0,0,1,0,26.8
JP101321,2024-09-01,DevOps Engineer,13.9,Product (Indian),Pune,Tier-2 Engineering College,8,0,1,1,0,77.6
JP101747,2024-09-01,DevOps Engineer,1.2,FAANG/MNC,Bangalore,Tier-2 Engineering College,5,1,0,0,0,54.6
JP111468,2024-09-01,Software Engineer,9.1,Product (Indian),Remote/Tier-2,Premier (IIT/NIT/IIIT),8,0,0,0,1,40.0
JP108245,2024-09-01,Software Engineer,2.9,Startup,Pune,Tier-2 Engineering College,5,0,0,0,0,21.7
JP101302,2024-09-01,Software Engineer,9.9,Product (Indian),Hyderabad,Other,9,0,0,0,0,26.9
JP101298,2024-09-01,Software Engineer,4.8,FAANG/MNC,Hyderabad,Tier-2 Engineering College,14,0,1,0,0,77.0
JP108247,2024-09-01,Software Engineer,6.2,IT Services,Hyderabad,Tier-2 Engineering College,9,0,0,0,1,25.5
JP100920,2024-09-01,DevOps Engineer,5.6,Product (Indian),Bangalore,Other,12,0,0,1,0,40.9
JP108249,2024-09-01,DevOps Engineer,6.3,IT Services,Mumbai,Other,7,0,0,1,0,22.7
JP111483,2024-09-01,Data Scientist,3.4,IT Services,Bangalore,Tier-2 Engineering College,14,1,0,1,0,21.5
JP101244,2024-09-01,Product Manager,10.3,FAANG/MNC,Pune,Other,3,0,0,0,0,99.7
JP101312,2024-09-01,Data Scientist,5.6,FAANG/MNC,Remote/Tier-2,Premier (IIT/NIT/IIIT),14,1,0,0,1,83.7
JP111290,2024-09-01,Mobile Developer,14.3,Product (Indian),Mumbai,Premier (IIT/NIT/IIIT),6,0,1,1,1,78.4
JP101756,2024-09-01,Data Scientist,5.4,IT Services,Bangalore,Other,13,1,0,1,0,32.0
JP111661,2024-09-01,Mobile Developer,2.1,Product (Indian),Remote/Tier-2,Premier (IIT/NIT/IIIT),11,0,1,0,1,22.7
JP102374,2024-09-01,Data Scientist,6.5,Startup,Hyderabad,Tier-2 Engineering College,10,1,0,1,0,57.1
JP102365,2024-09-01,Software Engineer,4.8,Startup,Bangalore,Other,7,0,1,1,0,36.6
JP108923,2024-09-01,Mobile Developer,3.0,Startup,Bangalore,Tier-2 Engineering College,8,0,0,1,0,27.6
JP108919,2024-09-01,AI/ML Engineer,3.0,FAANG/MNC,Delhi NCR,Tier-2 Engineering College,14,1,0,1,0,113.7
JP102313,2024-09-01,Product Manager,3.3,IT Services,Remote/Tier-2,Tier-2 Engineering College,11,1,0,0,1,21.6
JP111092,2024-09-01,AI/ML Engineer,11.4,IT Services,Bangalore,Premier (IIT/NIT/IIIT),7,0,1,1,0,59.6
JP102289,2024-09-01,Software Engineer,7.9,FAANG/MNC,Remote/Tier-2,Other,14,0,0,0,1,37.0
JP107991,2024-09-01,DevOps Engineer,4.5,IT Services,Mumbai,Tier-2 Engineering College,12,0,0,0,0,18.8
JP102248,2024-09-01,DevOps Engineer,1.5,Startup,Hyderabad,Tier-2 Engineering College,6,0,0,0,0,17.6
JP111115,2024-09-01,Data Scientist,8.5,Product (Indian),Hyderabad,Other,13,0,1,0,0,48.7
JP108907,2024-09-01,Product Manager,3.6,Product (Indian),Bangalore,Tier-2 Engineering College,5,0,0,0,1,54.1
JP102198,2024-09-01,AI/ML Engineer,5.9,IT Services,Mumbai,Tier-2 Engineering College,4,1,0,0,0,26.5
JP102190,2024-09-01,Mobile Developer,2.1,IT Services,Delhi NCR,Tier-2 Engineering College,11,0,0,0,0,11.7
JP102184,2024-09-01,Product Manager,3.9,Product (Indian),Mumbai,Other,4,0,0,0,0,32.1
JP102182,2024-09-01,Software Engineer,1.9,Startup,Bangalore,Tier-2 Engineering College,4,0,0,1,0,24.1
JP102178,2024-09-01,Data Scientist,7.1,FAANG/MNC,Remote/Tier-2,Premier (IIT/NIT/IIIT),10,0,0,0,1,58.6
JP108019,2024-09-01,Software Engineer,4.3,IT Services,Pune,Premier (IIT/NIT/IIIT),9,0,0,1,0,18.2
JP100720,2024-09-01,Software Engineer,0.8,Product (Indian),Pune,Tier-2 Engineering College,12,0,0,0,0,16.4
JP111055,2024-09-01,Data Scientist,8.2,Startup,Bangalore,Tier-2 Engineering College,13,0,0,1,0,36.5
JP102404,2024-09-01,Mobile Developer,3.8,IT Services,Chennai,Other,3,0,0,0,0,12.1
JP102407,2024-09-01,Software Engineer,8.4,Startup,Remote/Tier-2,Tier-2 Engineering College,4,0,0,0,1,25.6
JP108944,2024-09-01,DevOps Engineer,2.3,Product (Indian),Delhi NCR,Premier (IIT/NIT/IIIT),11,0,0,1,1,35.7
JP111000,2024-09-01,Mobile Developer,1.3,Product (Indian),Delhi NCR,Tier-2 Engineering College,14,0,0,0,0,19.3
JP102553,2024-09-01,Mobile Developer,2.7,Product (Indian),Chennai,Other,10,0,1,0,0,23.1
JP102541,2024-09-01,Software Engineer,3.1,Startup,Remote/Tier-2,Tier-2 Engineering College,11,0,0,0,1,15.4
JP102535,2024-09-01,Mobile Developer,5.2,IT Services,Pune,Premier (IIT/NIT/IIIT),3,0,0,0,0,19.4
JP100693,2024-09-01,Data Scientist,0.3,Startup,Hyderabad,Other,12,0,0,1,0,11.8
JP107917,2024-09-01,AI/ML Engineer,2.0,IT Services,Delhi NCR,Tier-2 Engineering College,8,0,0,1,0,21.6
JP102503,2024-09-01,Mobile Developer,2.8,Product (Indian),Mumbai,Other,13,0,0,0,0,22.9
JP108894,2024-09-01,Data Scientist,4.0,Startup,Hyderabad,Tier-2 Engineering College,14,0,0,0,0,29.5
JP102487,2024-09-01,Data Scientist,16.4,IT Services,Remote/Tier-2,Other,10,0,1,0,1,18.4
JP111716,2024-09-01,Software Engineer,5.3,Product (Indian),Pune,Other,7,0,1,0,0,40.3
JP102473,2024-09-01,Product Manager,2.9,Product (Indian),Chennai,Other,4,0,0,0,1,27.6
JP102468,2024-09-01,DevOps Engineer,4.3,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),13,0,1,0,0,23.2
JP107937,2024-09-01,Data Scientist,2.8,IT Services,Pune,Premier (IIT/NIT/IIIT),16,1,1,1,1,34.8
JP100709,2024-09-01,AI/ML Engineer,4.4,Product (Indian),Delhi NCR,Other,13,0,1,0,1,39.6
JP102443,2024-09-01,Product Manager,4.4,IT Services,Pune,Other,12,0,0,1,1,27.8
JP102436,2024-09-01,Software Engineer,2.3,IT Services,Pune,Tier-2 Engineering College,11,0,0,1,0,16.3
JP108445,2024-09-01,Data Scientist,4.9,IT Services,Pune,Tier-2 Engineering College,11,1,0,0,0,26.1
JP111717,2024-09-01,Mobile Developer,3.4,Product (Indian),Pune,Tier-2 Engineering College,3,0,0,0,1,21.7
JP108454,2024-09-01,Mobile Developer,7.9,Startup,Delhi NCR,Other,15,0,0,1,1,30.8
JP102146,2024-09-01,Mobile Developer,1.1,IT Services,Bangalore,Tier-2 Engineering College,15,0,0,1,1,14.6
JP102112,2024-09-01,Data Scientist,9.2,Startup,Bangalore,Tier-2 Engineering College,7,0,0,0,0,35.0
JP108089,2024-09-01,Software Engineer,3.1,IT Services,Mumbai,Tier-2 Engineering College,10,0,0,0,0,15.1
JP101948,2024-09-01,Data Scientist,1.5,Product (Indian),Pune,Premier (IIT/NIT/IIIT),16,1,0,1,0,42.2
JP111226,2024-09-01,Mobile Developer,6.3,IT Services,Pune,Tier-2 Engineering College,3,0,0,0,1,17.0
JP101905,2024-09-01,Mobile Developer,0.8,Startup,Bangalore,Tier-2 Engineering College,5,0,0,0,0,17.9
JP108873,2024-09-01,AI/ML Engineer,3.5,Startup,Chennai,Other,13,0,0,1,1,28.6
JP111239,2024-09-01,Software Engineer,6.3,FAANG/MNC,Mumbai,Other,13,0,0,0,1,53.1
JP101890,2024-09-01,Software Engineer,2.7,IT Services,Bangalore,Premier (IIT/NIT/IIIT),12,0,0,1,0,24.4
JP101882,2024-09-01,AI/ML Engineer,1.6,IT Services,Chennai,Other,8,1,0,0,0,18.1
JP100809,2024-09-01,DevOps Engineer,2.1,Product (Indian),Bangalore,Tier-2 Engineering College,10,0,0,0,1,29.7
JP101860,2024-09-01,Software Engineer,2.2,Startup,Hyderabad,Tier-2 Engineering College,12,0,0,1,0,27.5
JP101835,2024-09-01,AI/ML Engineer,3.7,IT Services,Bangalore,Tier-2 Engineering College,11,1,0,0,0,29.1
JP101818,2024-09-01,Product Manager,10.4,Product (Indian),Bangalore,Tier-2 Engineering College,10,1,0,0,1,88.7
JP111262,2024-09-01,Software Engineer,1.2,Startup,Pune,Tier-2 Engineering College,6,1,0,1,0,27.9
JP108867,2024-09-01,DevOps Engineer,11.5,Product (Indian),Mumbai,Premier (IIT/NIT/IIIT),11,0,0,1,0,66.8
JP101789,2024-09-01,AI/ML Engineer,10.9,FAANG/MNC,Bangalore,Tier-2 Engineering College,11,0,0,1,0,135.5
JP108122,2024-09-01,AI/ML Engineer,10.8,Product (Indian),Mumbai,Tier-2 Engineering College,7,0,0,1,1,52.3
JP101768,2024-09-01,Product Manager,5.4,FAANG/MNC,Mumbai,Other,5,0,0,0,1,84.4
JP111216,2024-09-01,Data Scientist,3.6,Product (Indian),Remote/Tier-2,Tier-2 Engineering College,14,1,1,0,1,52.3
JP111215,2024-09-01,AI/ML Engineer,3.6,FAANG/MNC,Bangalore,Other,14,0,0,0,0,83.1
JP111214,2024-09-01,AI/ML Engineer,3.7,Startup,Hyderabad,Premier (IIT/NIT/IIIT),11,0,0,1,0,48.2
JP111213,2024-09-01,Mobile Developer,4.8,Startup,Bangalore,Premier (IIT/NIT/IIIT),6,0,0,0,0,36.7
JP108044,2024-09-01,Software Engineer,7.2,Product (Indian),Chennai,Other,8,0,0,0,1,23.8
JP108432,2024-09-01,DevOps Engineer,2.4,FAANG/MNC,Delhi NCR,Premier (IIT/NIT/IIIT),13,0,1,0,0,66.3
JP102092,2024-09-01,Software Engineer,1.9,IT Services,Hyderabad,Tier-2 Engineering College,12,0,0,1,0,13.7
JP108886,2024-09-01,DevOps Engineer,2.3,IT Services,Remote/Tier-2,Tier-2 Engineering College,12,0,1,1,1,14.8
JP100766,2024-09-01,Software Engineer,2.4,Startup,Pune,Tier-2 Engineering College,5,0,1,1,0,26.6
JP108063,2024-09-01,Data Scientist,3.9,FAANG/MNC,Chennai,Tier-2 Engineering College,11,0,0,1,0,58.4
JP102057,2024-09-01,AI/ML Engineer,7.4,FAANG/MNC,Bangalore,Tier-2 Engineering College,13,0,0,0,1,79.9
JP111688,2024-09-01,Software Engineer,10.7,IT Services,Delhi NCR,Tier-2 Engineering College,7,0,0,0,0,24.1
JP102130,2024-09-01,Data Scientist,3.0,Product (Indian),Mumbai,Premier (IIT/NIT/IIIT),6,0,0,1,1,45.3
JP102055,2024-09-01,DevOps Engineer,8.5,Product (Indian),Pune,Premier (IIT/NIT/IIIT),7,0,0,0,1,57.0
JP102048,2024-09-01,Product Manager,8.7,Startup,Chennai,Premier (IIT/NIT/IIIT),7,1,0,0,0,66.6
JP111180,2024-09-01,Software Engineer,3.9,Startup,Hyderabad,Other,13,0,0,1,0,20.5
JP102045,2024-09-01,Product Manager,5.6,IT Services,Bangalore,Tier-2 Engineering College,8,0,0,1,0,36.9
JP102022,2024-09-01,DevOps Engineer,1.3,Startup,Mumbai,Other,4,0,0,0,0,16.4
JP102020,2024-09-01,Software Engineer,4.9,IT Services,Pune,Premier (IIT/NIT/IIIT),10,0,0,0,0,20.0
JP111201,2024-09-01,AI/ML Engineer,5.8,IT Services,Pune,Tier-2 Engineering College,16,0,1,1,1,28.9
JP111204,2024-09-01,Product Manager,17.0,IT Services,Remote/Tier-2,Premier (IIT/NIT/IIIT),6,0,0,0,1,28.1
JP108426,2024-09-01,Mobile Developer,5.3,IT Services,Bangalore,Other,11,0,0,1,1,16.3
JP102049,2024-09-01,DevOps Engineer,3.4,Startup,Mumbai,Other,5,0,0,0,0,24.7
JP104595,2024-09-01,AI/ML Engineer,0.6,Startup,Remote/Tier-2,Tier-2 Engineering College,12,0,1,0,1,16.5
JP111599,2024-09-01,AI/ML Engineer,7.9,Product (Indian),Pune,Other,8,0,1,1,0,52.8
JP105617,2024-09-01,AI/ML Engineer,2.1,Product (Indian),Bangalore,Tier-2 Engineering College,14,1,0,0,0,41.5
JP105031,2024-09-01,Data Scientist,5.1,Product (Indian),Pune,Tier-2 Engineering College,9,0,0,1,0,36.2
JP106811,2024-09-01,AI/ML Engineer,0.4,FAANG/MNC,Mumbai,Other,10,1,0,1,1,65.2
JP107138,2024-09-01,Software Engineer,3.8,Product (Indian),Bangalore,Tier-2 Engineering College,6,0,1,0,0,44.2
JP108657,2024-09-01,Product Manager,4.6,IT Services,Remote/Tier-2,Tier-2 Engineering College,7,0,0,0,1,17.0
JP106816,2024-09-01,Software Engineer,3.0,IT Services,Hyderabad,Tier-2 Engineering College,8,0,0,0,0,11.5
JP110005,2024-09-01,DevOps Engineer,7.1,IT Services,Bangalore,Other,4,0,0,0,1,19.5
JP109625,2024-09-01,Software Engineer,5.1,Startup,Remote/Tier-2,Tier-2 Engineering College,12,0,0,1,1,23.4
JP107121,2024-09-01,Product Manager,9.0,Startup,Chennai,Tier-2 Engineering College,5,1,0,0,0,71.5
JP105131,2024-09-01,Software Engineer,0.8,Product (Indian),Hyderabad,Other,8,0,0,1,0,23.0
JP107114,2024-09-01,Software Engineer,3.0,Startup,Hyderabad,Tier-2 Engineering College,7,0,0,1,1,24.8
JP105143,2024-09-01,Software Engineer,5.9,IT Services,Delhi NCR,Other,4,0,0,0,0,18.7
JP106830,2024-09-01,Software Engineer,5.9,Startup,Remote/Tier-2,Other,13,0,0,1,1,19.5
JP105759,2024-09-01,Product Manager,5.2,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),12,1,0,0,0,70.9
JP105172,2024-09-01,AI/ML Engineer,5.4,IT Services,Bangalore,Tier-2 Engineering College,13,0,1,1,1,38.2
JP105188,2024-09-01,Software Engineer,7.5,Startup,Bangalore,Other,9,0,0,1,0,36.2
JP100093,2024-09-01,Mobile Developer,6.8,Product (Indian),Bangalore,Tier-2 Engineering College,7,1,0,1,0,45.4
JP109956,2024-09-01,Product Manager,5.7,IT Services,Mumbai,Tier-2 Engineering College,15,0,1,0,1,36.4
JP108676,2024-09-01,AI/ML Engineer,4.1,IT Services,Delhi NCR,Other,8,0,0,1,0,21.6
JP109267,2024-09-01,DevOps Engineer,5.1,FAANG/MNC,Delhi NCR,Tier-2 Engineering College,14,0,1,0,0,83.2
JP109647,2024-09-01,DevOps Engineer,4.6,IT Services,Mumbai,Other,5,0,1,0,0,17.2
JP107076,2024-09-01,Data Scientist,0.1,Startup,Remote/Tier-2,Tier-2 Engineering College,11,0,0,1,1,9.0
JP106839,2024-09-01,Software Engineer,2.5,Startup,Remote/Tier-2,Tier-2 Engineering College,11,1,0,1,1,27.5
JP109655,2024-09-01,Data Scientist,6.4,IT Services,Pune,Tier-2 Engineering College,7,1,0,1,0,33.9
JP106031,2024-09-01,AI/ML Engineer,2.1,IT Services,Chennai,Tier-2 Engineering College,10,0,0,0,0,10.6
JP109658,2024-09-01,Product Manager,4.4,Startup,Hyderabad,Other,12,0,0,0,1,26.7
JP106847,2024-09-01,Mobile Developer,5.5,FAANG/MNC,Bangalore,Tier-2 Engineering College,10,0,0,0,0,55.1
JP100092,2024-09-01,AI/ML Engineer,1.2,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),6,0,0,1,0,51.2
JP109245,2024-09-01,Data Scientist,10.1,FAANG/MNC,Chennai,Tier-2 Engineering College,14,0,0,0,0,77.0
JP105002,2024-09-01,AI/ML Engineer,11.4,Product (Indian),Bangalore,Tier-2 Engineering College,11,0,0,0,0,64.4
JP106156,2024-09-01,AI/ML Engineer,1.0,Startup,Bangalore,Tier-2 Engineering College,15,0,1,0,1,28.0
JP106317,2024-09-01,AI/ML Engineer,10.8,IT Services,Bangalore,Tier-2 Engineering College,10,0,0,0,0,34.9
JP109401,2024-09-01,AI/ML Engineer,4.7,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),6,0,0,1,0,31.5
JP106754,2024-09-01,Product Manager,12.4,Product (Indian),Delhi NCR,Premier (IIT/NIT/IIIT),13,0,1,1,0,89.1
JP106759,2024-09-01,Mobile Developer,4.0,Product (Indian),Mumbai,Tier-2 Engineering College,15,0,0,1,0,26.0
JP104900,2024-09-01,DevOps Engineer,11.9,IT Services,Mumbai,Tier-2 Engineering College,10,0,0,0,1,25.7
JP106265,2024-09-01,Product Manager,4.3,Product (Indian),Delhi NCR,Tier-2 Engineering College,4,0,0,0,0,37.9
JP100279,2024-09-01,DevOps Engineer,9.7,IT Services,Bangalore,Other,6,0,0,1,0,32.7
JP106779,2024-09-01,Software Engineer,4.5,IT Services,Mumbai,Other,3,0,0,0,0,18.8
JP111888,2024-09-01,Mobile Developer,3.8,Startup,Pune,Tier-2 Engineering College,8,0,1,1,0,29.1
JP108578,2024-09-01,Software Engineer,11.4,FAANG/MNC,Delhi NCR,Premier (IIT/NIT/IIIT),13,0,0,0,0,110.6
JP109581,2024-09-01,Mobile Developer,4.4,Product (Indian),Delhi NCR,Premier (IIT/NIT/IIIT),8,0,0,0,0,38.1
JP107183,2024-09-01,Data Scientist,12.2,IT Services,Delhi NCR,Premier (IIT/NIT/IIIT),12,0,1,0,0,41.7
JP109228,2024-09-01,DevOps Engineer,1.1,IT Services,Mumbai,Tier-2 Engineering College,12,0,0,1,1,16.1
JP109389,2024-09-01,Software Engineer,18.0,Product (Indian),Remote/Tier-2,Other,6,0,0,0,1,31.4
JP104931,2024-09-01,DevOps Engineer,8.8,IT Services,Remote/Tier-2,Tier-2 Engineering College,6,0,0,0,1,14.9
JP111892,2024-09-01,Data Scientist,0.5,FAANG/MNC,Mumbai,Premier (IIT/NIT/IIIT),12,0,1,1,1,54.1
JP106789,2024-09-01,AI/ML Engineer,3.3,Product (Indian),Bangalore,Premier (IIT/NIT/IIIT),6,0,0,1,0,58.4
JP110061,2024-09-01,AI/ML Engineer,4.0,IT Services,Pune,Tier-2 Engineering College,7,0,0,0,0,21.1
JP104945,2024-09-01,Mobile Developer,2.0,FAANG/MNC,Hyderabad,Premier (IIT/NIT/IIIT),6,0,0,0,1,71.4
JP108633,2024-09-01,Mobile Developer,4.3,FAANG/MNC,Mumbai,Premier (IIT/NIT/IIIT),7,0,0,1,1,76.3
JP107169,2024-09-01,AI/ML Engineer,1.1,Product (Indian),Chennai,Other,13,0,0,0,0,19.6
JP104947,2024-09-01,Software Engineer,4.1,IT Services,Remote/Tier-2,Tier-2 Engineering College,12,0,0,1,1,12.4
JP104949,2024-09-01,Mobile Developer,0.7,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),4,0,0,0,0,14.9
JP109602,2024-09-01,Data Scientist,3.2,Startup,Bangalore,Tier-2 Engineering College,4,0,1,0,0,41.1
JP106167,2024-09-01,AI/ML Engineer,2.5,FAANG/MNC,Mumbai,Tier-2 Engineering College,11,0,0,1,1,71.1
JP109234,2024-09-01,Software Engineer,5.7,IT Services,Bangalore,Premier (IIT/NIT/IIIT),3,0,0,0,0,30.5
JP110038,2024-09-01,Software Engineer,4.8,FAANG/MNC,Pune,Other,8,0,0,0,1,57.6
JP105277,2024-09-01,DevOps Engineer,0.8,Product (Indian),Delhi NCR,Tier-2 Engineering College,9,0,0,1,0,19.8
JP110074,2024-09-01,Software Engineer,9.0,Product (Indian),Bangalore,Other,5,0,0,1,0,43.0
JP105285,2024-09-01,Mobile Developer,10.6,FAANG/MNC,Remote/Tier-2,Tier-2 Engineering College,14,0,0,0,1,60.7
JP105998,2024-09-01,Software Engineer,4.5,FAANG/MNC,Mumbai,Tier-2 Engineering College,7,0,0,0,1,60.9
JP105591,2024-09-01,Software Engineer,1.7,Startup,Pune,Tier-2 Engineering College,9,0,0,1,0,16.5
JP105609,2024-09-01,Data Scientist,5.7,IT Services,Hyderabad,Tier-2 Engineering College,7,0,0,0,0,21.9
JP106893,2024-09-01,DevOps Engineer,10.3,Product (Indian),Pune,Premier (IIT/NIT/IIIT),13,0,0,1,0,55.7
JP106972,2024-09-01,DevOps Engineer,1.3,IT Services,Hyderabad,Other,12,0,0,0,0,12.6
JP107279,2024-09-01,Software Engineer,3.1,Startup,Bangalore,Premier (IIT/NIT/IIIT),12,0,1,1,1,38.2
JP105871,2024-09-01,Data Scientist,6.8,Product (Indian),Chennai,Tier-2 Engineering College,15,1,0,1,0,58.9
JP106964,2024-09-01,Software Engineer,3.8,FAANG/MNC,Hyderabad,Other,6,1,0,0,0,57.7
JP105637,2024-09-01,Software Engineer,5.3,IT Services,Mumbai,Other,10,0,0,1,0,19.5
JP109346,2024-09-01,DevOps Engineer,1.9,Startup,Bangalore,Premier (IIT/NIT/IIIT),6,0,1,1,0,39.2
JP105673,2024-09-01,Data Scientist,1.0,IT Services,Delhi NCR,Tier-2 Engineering College,6,0,0,0,0,11.2
JP100141,2024-09-01,Software Engineer,5.0,IT Services,Chennai,Other,14,0,0,0,1,15.0
JP105838,2024-09-01,Mobile Developer,3.5,IT Services,Delhi NCR,Other,5,0,0,0,0,11.6
JP105590,2024-09-01,AI/ML Engineer,1.5,Product (Indian),Chennai,Other,11,0,0,0,1,20.0
JP111932,2024-09-01,Data Scientist,5.4,Startup,Bangalore,Tier-2 Engineering College,7,0,0,1,0,33.0
JP109331,2024-09-01,Product Manager,1.8,Startup,Chennai,Tier-2 Engineering College,13,0,0,0,1,21.7
JP106904,2024-09-01,Data Scientist,18.0,Startup,Remote/Tier-2,Tier-2 Engineering College,15,0,0,1,1,28.9
JP105684,2024-09-01,Product Manager,6.7,IT Services,Bangalore,Other,14,0,0,0,0,28.9
JP100166,2024-09-01,Software Engineer,5.4,IT Services,Chennai,Other,3,0,0,0,0,12.5
JP109332,2024-09-01,DevOps Engineer,4.3,IT Services,Pune,Tier-2 Engineering College,7,0,0,1,0,17.4
JP106935,2024-09-01,Software Engineer,5.6,Product (Indian),Hyderabad,Tier-2 Engineering College,9,0,0,1,0,45.2
JP106921,2024-09-01,DevOps Engineer,4.4,IT Services,Delhi NCR,Tier-2 Engineering College,7,0,0,1,0,21.1
JP105780,2024-09-01,Software Engineer,2.3,FAANG/MNC,Remote/Tier-2,Premier (IIT/NIT/IIIT),13,0,0,0,1,33.6
JP109751,2024-09-01,Data Scientist,4.6,Product (Indian),Pune,Other,10,0,1,0,0,26.3
JP105775,2024-09-01,Data Scientist,12.3,Product (Indian),Bangalore,Tier-2 Engineering College,15,0,1,0,0,59.7
JP105737,2024-09-01,Software Engineer,8.0,Startup,Bangalore,Other,5,0,0,1,1,34.5
JP105751,2024-09-01,Product Manager,5.5,Product (Indian),Chennai,Other,11,0,1,1,1,45.1
JP100144,2024-09-01,Product Manager,3.2,IT Services,Chennai,Premier (IIT/NIT/IIIT),15,1,0,1,0,35.8
JP105912,2024-09-01,Software Engineer,3.1,IT Services,Mumbai,Tier-2 Engineering College,8,0,0,0,0,20.2
JP106883,2024-09-01,AI/ML Engineer,2.1,Product (Indian),Chennai,Other,8,0,0,1,0,33.6
JP105589,2024-09-01,Data Scientist,4.7,IT Services,Pune,Tier-2 Engineering College,15,1,0,1,0,23.7
JP109899,2024-09-01,Software Engineer,7.3,Startup,Pune,Tier-2 Engineering College,13,0,0,1,0,28.5
JP105988,2024-09-01,Data Scientist,2.3,Product (Indian),Bangalore,Tier-2 Engineering College,12,0,0,1,0,31.9
JP105330,2024-09-01,Product Manager,4.2,Product (Indian),Chennai,Other,10,0,0,1,0,40.4
JP106853,2024-09-01,AI/ML Engineer,8.0,IT Services,Hyderabad,Other,10,0,1,1,1,34.7
JP109672,2024-09-01,Data Scientist,6.0,IT Services,Remote/Tier-2,Other,10,1,1,1,1,20.1
JP109674,2024-09-01,Data Scientist,4.9,Startup,Bangalore,Tier-2 Engineering College,11,0,0,1,0,36.6
JP105377,2024-09-01,Product Manager,10.2,IT Services,Delhi NCR,Tier-2 Engineering College,13,0,0,0,0,38.1
JP105382,2024-09-01,Mobile Developer,1.0,Product (Indian),Delhi NCR,Other,11,0,0,0,0,15.2
JP105957,2024-09-01,DevOps Engineer,12.4,Product (Indian),Delhi NCR,Other,13,1,0,0,0,51.7
JP109680,2024-09-01,Software Engineer,7.7,Startup,Bangalore,Other,8,0,0,0,1,37.5
JP100206,2024-09-01,Software Engineer,5.0,IT Services,Hyderabad,Premier (IIT/NIT/IIIT),13,0,0,0,0,25.6
JP105955,2024-09-01,Mobile Developer,3.6,Startup,Pune,Tier-2 Engineering College,14,0,0,1,0,25.4
JP105430,2024-09-01,AI/ML Engineer,2.2,IT Services,Pune,Tier-2 Engineering College,13,0,0,1,0,24.6
JP105938,2024-09-01,AI/ML Engineer,10.5,IT Services,Pune,Other,8,0,0,0,0,26.0
JP105444,2024-09-01,AI/ML Engineer,5.1,IT Services,Remote/Tier-2,Other,5,0,0,1,1,15.8
JP107022,2024-09-01,DevOps Engineer,4.1,FAANG/MNC,Hyderabad,Tier-2 Engineering College,4,1,0,0,1,78.6
JP105937,2024-09-01,Data Scientist,7.4,Product (Indian),Bangalore,Tier-2 Engineering College,12,0,1,1,0,77.5
JP109686,2024-09-01,Product Manager,7.5,FAANG/MNC,Hyderabad,Premier (IIT/NIT/IIIT),14,0,0,0,0,160.0
JP109299,2024-09-01,Data Scientist,4.3,Product (Indian),Bangalore,Tier-2 Engineering College,9,0,1,0,0,43.8
JP107017,2024-09-01,Software Engineer,2.6,Startup,Bangalore,Other,11,0,0,1,0,23.1
JP105504,2024-09-01,Software Engineer,3.8,Startup,Pune,Tier-2 Engineering College,12,0,0,0,0,20.3
JP106999,2024-09-01,Product Manager,16.2,Product (Indian),Chennai,Premier (IIT/NIT/IIIT),8,1,0,0,0,86.9
JP105921,2024-09-01,Software Engineer,6.1,IT Services,Mumbai,Tier-2 Engineering College,8,0,0,0,1,21.5
JP105554,2024-09-01,Data Scientist,0.9,IT Services,Delhi NCR,Tier-2 Engineering College,12,0,0,1,1,12.8
JP111918,2024-09-01,Data Scientist,6.9,Startup,Mumbai,Other,4,0,0,1,0,43.5
JP105572,2024-09-01,DevOps Engineer,9.7,FAANG/MNC,Bangalore,Other,14,0,0,1,0,87.7
